Date,Time,Cell_num,Upload,Download,Mon,Day
2018/3/1,0,1,0.32470960600000004,3.560743589,3,1
2018/3/1,1,1,0.070473995,1.154026413,3,1
2018/3/1,2,1,0.06506348599999999,0.571824083,3,1
2018/3/1,3,1,0.032563429,0.435221386,3,1
2018/3/1,4,1,0.0306,0.1,3,1
2018/3/1,5,1,0.028391943,0.09737842599999999,3,1
2018/3/1,6,1,0.051665725999999995,0.696863413,3,1
2018/3/1,7,1,0.093756113,1.218969307,3,1
2018/3/1,8,1,0.21386753100000003,1.504885759,3,1
2018/3/1,9,1,0.449391356,1.924939795,3,1
2018/3/1,10,1,0.307692242,2.202629795,3,1
2018/3/1,11,1,0.441810169,3.117567415,3,1
2018/3/1,12,1,0.353366556,3.2901391319999997,3,1
2018/3/1,13,1,0.285311127,2.575830107,3,1
2018/3/1,14,1,0.294935541,1.327559786,3,1
2018/3/1,15,1,0.237397041,1.855083055,3,1
2018/3/1,16,1,0.33792363200000003,2.007223186,3,1
2018/3/1,17,1,0.295853357,3.137121315,3,1
2018/3/1,18,1,0.34602532399999997,3.242377138,3,1
2018/3/1,19,1,0.424597368,4.7643198589999995,3,1
2018/3/1,20,1,0.672341175,4.565360479,3,1
2018/3/1,21,1,0.5307629779999999,4.454750624,3,1
2018/3/1,22,1,0.6995446679999999,5.931800976,3,1
2018/3/1,23,1,0.421861916,4.037114096,3,1
2018/3/2,0,1,0.201,2.31,3,2
2018/3/2,1,1,0.136873589,1.8846833230000002,3,2
2018/3/2,2,1,0.041849356000000004,0.594894905,3,2
2018/3/2,3,1,0.028902264,1.009937983,3,2
2018/3/2,4,1,0.0204,0.7190000000000001,3,2
2018/3/2,5,1,0.024602222000000003,0.722892599,3,2
2018/3/2,6,1,0.06336113,1.3358008479999999,3,2
2018/3/2,7,1,0.15844897300000002,1.5301913169999999,3,2
2018/3/2,8,1,0.43793748899999996,2.542342415,3,2
2018/3/2,9,1,0.382683964,2.413917847,3,2
2018/3/2,10,1,0.32299999999999995,3.27,3,2
2018/3/2,11,1,0.320326138,3.105592909,3,2
2018/3/2,12,1,0.302562437,2.7144250389999995,3,2
2018/3/2,13,1,0.265449133,2.373017054,3,2
2018/3/2,14,1,0.293311577,2.9168093010000002,3,2
2018/3/2,15,1,0.299564848,3.492696428,3,2
2018/3/2,16,1,0.294919453,3.368486795,3,2
2018/3/2,17,1,0.283033142,3.1292280389999996,3,2
2018/3/2,18,1,0.298808222,4.5456142999999996,3,2
2018/3/2,19,1,0.386034651,4.307159901,3,2
2018/3/2,20,1,0.47970796600000004,4.418256655,3,2
2018/3/2,21,1,0.631691666,3.3879117969999997,3,2
2018/3/2,22,1,0.572797918,3.593661995,3,2
2018/3/2,23,1,0.38179384200000005,2.626672277,3,2
2018/3/5,0,1,0.16618866,2.122178469,3,5
2018/3/5,1,1,0.039631987,0.403819838,3,5
2018/3/5,2,1,0.06520916,0.299767342,3,5
2018/3/5,3,1,0.069205589,0.092658129,3,5
2018/3/5,4,1,0.029521122,0.157913523,3,5
2018/3/5,5,1,0.046300955,0.41749176,3,5
2018/3/5,6,1,0.077,1.41,3,5
2018/3/5,7,1,0.15301755,1.73707818,3,5
2018/3/5,8,1,0.267626333,1.95508606,3,5
2018/3/5,9,1,0.289733982,3.297949276,3,5
2018/3/5,10,1,0.36061170600000003,2.542364025,3,5
2018/3/5,11,1,0.294580717,2.714928312,3,5
2018/3/5,12,1,0.218008165,1.82458766,3,5
2018/3/5,13,1,0.32983179100000004,2.492525797,3,5
2018/3/5,14,1,0.332138243,2.70410224,3,5
2018/3/5,15,1,0.271643887,3.4022504039999997,3,5
2018/3/5,16,1,0.231,3.87,3,5
2018/3/5,17,1,0.370889168,3.044160681,3,5
2018/3/5,18,1,0.299887733,4.286656713,3,5
2018/3/5,19,1,0.306269627,4.913023529,3,5
2018/3/5,20,1,0.587123346,5.480224514,3,5
2018/3/5,21,1,0.693780088,5.503310671,3,5
2018/3/5,22,1,0.429554005,4.592754268999999,3,5
2018/3/5,23,1,0.23269066800000002,3.643133278,3,5
2018/3/6,0,1,0.16787793199999998,2.220678883,3,6
2018/3/6,1,1,0.044886045,0.40347943299999994,3,6
2018/3/6,2,1,0.04561931599999999,0.40246301700000003,3,6
